Novo jogador do PSG recomenda um nome no mercado para o clube francês	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/novo-jogador-do-psg-recomenda-um-nome-no-mercado-para-o-clube-frances.htm
Juiz suspende ordem anti-imigração de Trump	http://operamundi.uol.com.br/conteudo/geral/46315/juiz+suspende+ordem+anti-imigracao+de+trump.shtml
Ex-primeira dama Marisa Letícia é velada em sindicato de São Bernardo	http://www1.folha.uol.com.br/poder/2017/02/1855870-ex-primeira-dama-marisa-leticia-e-velada-em-sao-bernardo-do-campo.shtml
Juiz de Seattle bloqueia ordem de Trump sobre imigração; governo vai recorrer	https://noticias.uol.com.br/ultimas-noticias/reuters/2017/02/04/juiz-de-seattle-bloqueia-ordem-de-trump-sobre-imigracao-governo-vai-recorrer.htm
Primeiros da fila passam a madrugada para prestar homenagem a Marisa Letícia	https://noticias.uol.com.br/politica/ultimas-noticias/2017/02/04/primeiros-da-fila-passam-a-madrugada-para-prestar-homenagem-a-marisa-leticia.htm
ONU levanta sanções contra ex-chefe de guerra afegão	https://noticias.uol.com.br/ultimas-noticias/afp/2017/02/04/onu-levanta-sancoes-contra-ex-chefe-de-guerra-afegao.htm
Políticos participam de velório de Marisa Letícia	https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/02/04/politicos-participam-de-velorio-de-marisa-leticia.htm
Zidane deixa em aberto futuro de Pepe no Real: "Em junho veremos"	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/zidane-deixa-em-aberto-futuro-de-pepe-no-real-em-junho-veremos.htm
Exército turco garante ter "neutralizado" 51 jihadistas do EI na Síria	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/04/exercito-turco-garante-ter-neutralizado-51-jihadistas-do-ei-na-siria.htm
Ranieri gera descontentamento entre jogadores e estafe, diz jornal	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/ranieri-gera-descontentamento-entre-jogadores-e-estafe-diz-jornal.htm
China protesta contra "injustas" sanções dos EUA contra seu aço	http://economia.uol.com.br/noticias/efe/2017/02/04/china-protesta-contra-injustas-sancoes-dos-eua-contra-seu-aco.htm
Pai do suspeito do ataque no Louvre diz que filho é inocente	https://noticias.uol.com.br/ultimas-noticias/afp/2017/02/04/pai-do-suspeito-do-ataque-no-louvre-diz-que-filho-e-inocente.htm
Milhares protestam em Londres contra veto de Trump a imigrantes	https://noticias.uol.com.br/ultimas-noticias/reuters/2017/02/04/milhares-protestam-em-londres-contra-veto-de-trump-a-imigrantes.htm
Ex-presidente do Peru nega acusações de que recebeu subornos da Odebrecht	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/04/ex-presidente-do-peru-nega-acusacoes-de-que-recebeu-subornos-da-odebrecht.htm
Força síria apoiada pelos EUA inicia nova fase de ataque a Raqqa	https://noticias.uol.com.br/ultimas-noticias/reuters/2017/02/04/forca-siria-apoiada-pelos-eua-inicia-nova-fase-de-ataque-a-raqqa.htm
"Essa chave não classificará o segundo colocado", analisa técnico do Santa Cruz	http://blogs.ne10.uol.com.br/torcedor/2017/02/04/essa-chave-nao-classificara-o-segundo-colocado-analisa-tecnico-do-santa-cruz/
Agressor teria postado mensagens radicais antes de ataque ao Louvre	http://www1.folha.uol.com.br/mundo/2017/02/1855877-agressor-teria-postado-mensagens-radicais-antes-de-ataque-ao-louvre.shtml
Suspeitos ficam feridos durante tentativa de assalto em Boa Viagem	http://jconline.ne10.uol.com.br/canal/cidades/policia/noticia/2017/02/04/suspeitos-ficam-feridos-durante-tentativa-de-assalto-em-boa-viagem-269444.php
Partida entre Celta e Real é adiada por conta de forte tempestade	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/partida-entre-celta-e-real-e-adiada-por-conta-de-forte-tempestade.htm
Louvre reabre após ataque a patrulha militar	https://noticias.uol.com.br/ultimas-noticias/afp/2017/02/04/louvre-reabre-apos-ataque-a-patrulha-militar.htm
Quem não tem Calleri vai de Gilberto? Sem reforço, atacante pode ter chance	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/quem-nao-tem-calleri-vai-de-gilberto-sem-reforco-atacante-pode-ter-chance.htm
Líder social-democrata romeno cogita revogar polêmico decreto sobre corrupção	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/04/lider-social-democrata-romeno-cogita-revogar-polemico-decreto-sobre-corrupcao.htm
Juiz bloqueia ordem de Trump que impede entrada de imigrante	https://noticias.uol.com.br/ultimas-noticias/ansa/2017/02/04/juiz-bloqueia-ordem-de-trump-que-impede-entrada-de-imigrante.htm
Cacilda: Montagem de Dorotéia. Jorge Farjalla dirige Rosamaria Murtinho e Leticia Spiller.Elenco e músicos afinados com Nelson Rodrigues	http://cacilda.blogfolha.uol.com.br/?p=14149
Le Pen lança campanha presidencial prometendo "liberdade" para a França	https://noticias.uol.com.br/ultimas-noticias/reuters/2017/02/04/le-pen-lanca-campanha-presidencial-prometendo-liberdade-para-a-franca.htm
Ronaldinho Gaúcho rejeita proposta do Coritiba para voltar ao futebol	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/ronaldinho-gaucho-rejeita-proposta-do-coritiba-para-voltar-ao-futebol.htm
Wellington Dias (PT): morte de Marisa é perda grande para Lula e campo político	https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/02/04/wellington-dias-pt-morte-de-marisa-e-perda-grande-para-lula-e-campo-politico.htm
Inscrições para Festival de Veneza começam segunda-feira	https://noticias.uol.com.br/ultimas-noticias/ansa/2017/02/04/inscricoes-para-festival-de-veneza-comecam-segunda-feira.htm
Criança morre após queda de portão de escola no Rio de Janeiro	http://www1.folha.uol.com.br/cotidiano/2017/02/1855883-crianca-morre-apos-queda-de-portao-de-escola-no-rio-de-janeiro.shtml
As cinco chaves da liderança absoluta do Chelsea de Conte no Inglês	http://andrerocha.blogosfera.uol.com.br/2017/02/04/as-cinco-chaves-da-lideranca-absoluta-do-chelsea-de-conte-no-ingles/
Der Spiegel  caricatura ferozmente Donald Trump	http://publico.uol.com.br/n1760863
De fora: Luis Suárez começa no banco diante do Athletic Bilbao	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/de-fora-luis-suarez-comeca-no-banco-diante-do-athletic-bilbao.htm
Milhares de pessoas se manifestam em Londres contra Trump	https://noticias.uol.com.br/ultimas-noticias/afp/2017/02/04/milhares-de-pessoas-se-manifestam-em-londres-contra-trump.htm
MoMA expõe obras de artistas muçulmanos em protesto contra decreto de Trump	https://noticias.uol.com.br/ultimas-noticias/afp/2017/02/04/moma-expoe-obras-de-artistas-muculmanos-em-protesto-contra-decreto-de-trump.htm
Ex-primeira dama Marisa Letícia é velada em cerimônia com Lula e políticos	https://noticias.uol.com.br/ultimas-noticias/reuters/2017/02/04/ex-primeira-dama-marisa-leticia-e-velada-em-cerimonia-com-lula-e-politicos.htm
Marisa era "autêntica" e cumpriu papel "com dignidade", diz Haddad	https://noticias.uol.com.br/politica/ultimas-noticias/2017/02/04/marisa-era-autentica-e-cumpriu-papel-com-dignidade-diz-haddad.htm
Cachorrinha famosa na web agora é voluntária em hospital infantil dos EUA	https://estilo.uol.com.br/comportamento/noticias/redacao/2017/02/04/cachorrinha-famosa-na-web-agora-e-voluntaria-em-hospital-infantil-dos-eua.htm
Alckmin diz que conversou com Lula e destaca momento difícil de perda	https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/02/04/alckmin-diz-que-conversou-com-lula-e-destaca-momento-dificil-de-perda.htm
Líder do PMDB, Renan não descarta disputa no voto pela CCJ	https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/02/04/lider-do-pmdb-renan-nao-descarta-disputa-no-voto-pela-ccj.htm
Condição de homem responsável por ataque no Louvre melhora, diz França	https://noticias.uol.com.br/ultimas-noticias/reuters/2017/02/04/condicao-de-homem-responsavel-por-ataque-no-louvre-melhora-diz-franca.htm
Zhirinovsky anuncia candidatura à presidência da Rússia	https://noticias.uol.com.br/ultimas-noticias/ansa/2017/02/04/zhirinovsky-anuncia-candidatura-a-presidencia-da-russia.htm
Companhia aérea Gol opera primeiro voo direto entre Buenos Aires e Manaus	http://economia.uol.com.br/noticias/efe/2017/02/04/companhia-aerea-gol-opera-primeiro-voo-direto-entre-buenos-aires-e-manaus.htm
Autor de mais um gol, Raffael fala de bom momento do Mönchengladbach	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/autor-de-mais-um-gol-raffael-fala-de-bom-momento-do-monchengladbach.htm
Organização diz que vídeo de 'Quatro Vidas de um Cachorro' foi editado	http://www1.folha.uol.com.br/ilustrada/2017/02/1855913-organizacao-diz-que-video-de-quatro-vidas-de-um-cachorro-foi-editado.shtml
Entenda a queda de braço entre Trump e o Judiciário nos EUA	https://noticias.uol.com.br/ultimas-noticias/bbc/2017/02/04/entenda-a-queda-de-braco-entre-trump-e-o-judiciario-nos-eua.htm
'Todos os pichadores são bandidos', afirma Doria em entrevista a rádio	http://www1.folha.uol.com.br/cotidiano/2017/02/1855912-todos-os-pichadores-de-sao-paulo-sao-bandidos-diz-doria.shtml
Vasco negocia a contratação de atacante colombiano Andrés Escobar	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/vasco-negocia-a-contratacao-de-atacante-colombiano-andres-escobar.htm
Prefeitura de Vigo quer suspensão do jogo entre Celta e Real Madrid	https://esporte.uol.com.br/ultimas-noticias/efe/2017/02/04/prefeitura-de-vigo-quer-suspensao-do-jogo-entre-celta-e-real-madrid.htm
Em rebote de pênalti, Fernando Torres volta a marcar após 140 dias	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/em-rebote-de-penalti-fernando-torres-volta-a-marcar-apos-140-dias.htm
Voa! Com gols de Falcao, Monaco goleia o Nice em duelo de líderes	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/voa-com-gols-de-falcao-monaco-goleia-o-nice-em-duelo-de-lideres.htm
Follmann se encontra com Lais Souza em São Paulo	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/follmann-se-encontra-com-lais-souza-em-sao-paulo.htm
Dicas de Verão: a beleza do Instituto Ricardo Brennand	http://www.leiaja.com/cultura/2017/02/04/dicas-de-verao-beleza-do-instituto-ricardo-brennand/
Falcao faz dois e líder Monaco vence Nice por 3 a 0	https://esporte.uol.com.br/ultimas-noticias/afp/2017/02/04/falcao-faz-dois-e-lider-monaco-vence-nice-por-3-a-0.htm
Inundações deixam 23 mortos e afetam 72 mil pessoas no Peru	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/04/inundacoes-deixam-23-mortos-e-afetam-72-mil-pessoas-no-peru.htm
Cinco destinos obrigatórios para conhecer a Espanha de verdade	http://virgula.uol.com.br/viagem/cinco-destinos-obrigatorios-para-conhecer-a-espanha-de-verdade/
Arruda: Santa Cruz e Náutico definidos	http://blogs.ne10.uol.com.br/torcedor/2017/02/04/arruda-santa-cruz-e-nautico-definidos-3/
Na mira do São Paulo, Hernanes negocia transferência para clube chinês	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/na-mira-do-sao-paulo-hernanes-negocia-transferencia-para-clube-chines.htm
Cachimbos de brasileiros custam R$ 1.650 e fazem sucesso até na China	http://economia.uol.com.br/noticias/redacao/2017/02/04/cachimbos-de-brasileiros-custam-r-1650-e-fazem-sucesso-ate-na-china.htm
China acusa a EUA de violarem normas da OMC	http://economia.uol.com.br/noticias/afp/2017/02/04/china-acusa-a-eua-de-violarem-normas-da-omc.htm
Palmeiras x Botafogo-SP: prováveis times, desfalques, onde ver e palpites	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/palmeiras-x-botafogo-sp-provaveis-times-desfalques-onde-ver-e-palpites.htm
PM de folga atira em casa noturna e disparo atinge jovem	http://tnonline.uol.com.br/noticias/maringa/66,401794,04,02,pm-de-folga-atira-em-casa-noturna-e-disparo-atinge-jovem.shtml
Torres marca 2 e garante vitória do Atlético de Madrid sobre o Leganés	https://esporte.uol.com.br/ultimas-noticias/efe/2017/02/04/torres-marca-2-e-garante-vitoria-do-atletico-de-madrid-sobre-o-leganes.htm
Sem Suárez, Barça vence no Espanhol com gol de Messi	http://www1.folha.uol.com.br/esporte/2017/02/1855946-sem-suarez-barca-vence-no-espanhol-com-gol-de-messi.shtml
Trump, Trump, negócios à parte? Quanto custou a viagem do filho ao Uruguai?	http://publico.uol.com.br/n1760878
Kane decide novamente, Tottenham vence e se isola em segundo no Inglês	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/kane-decide-novamente-tottenham-vence-e-se-isola-em-segundo-no-ingles.htm
Macron oferece refúgio na França a cientistas e empresários norte-americanos	https://noticias.uol.com.br/ultimas-noticias/reuters/2017/02/04/macron-oferece-refugio-na-franca-a-cientistas-e-empresarios-norte-americanos.htm
Barcelona vence Athletic por 3 a 0 e é vice-líder provisório	https://esporte.uol.com.br/ultimas-noticias/afp/2017/02/04/barcelona-vence-athletic-por-3-a-0-e-e-vice-lider-provisorio.htm
Candidato presidencial francês Macron se define como 'progressista' em comício	https://noticias.uol.com.br/ultimas-noticias/afp/2017/02/04/candidato-presidencial-frances-macron-se-define-como-progressista-em-comicio.htm
Corpo de Marisa Letícia é cremado em São Bernardo do Campo (SP)	https://noticias.uol.com.br/politica/ultimas-noticias/2017/02/04/corpo-de-marisa-leticia-e-cremado-em-sao-bernardo-do-campo-sp.htm
Chelsea vence Arsenal e dispara na liderança da Premier League	https://esporte.uol.com.br/ultimas-noticias/afp/2017/02/04/chelsea-vence-arsenal-e-dispara-na-lideranca-da-premier-league.htm
Federação inglesa quer que Ferguson descubra novos talentos... de tênis!	https://esporte.uol.com.br/tenis/ultimas-noticias/2017/02/04/federacao-inglesa-quer-que-ferguson-descubra-novos-talentos-de-tenis.htm
Em boa fase, Guerrero volta a marcar; veja os gols do Flamengo	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/trauco-da-mais-uma-assistencia-e-flamengo-abre-o-placar-no-carioca-veja.htm
Papa Francisco nomeia nº 3 do Vaticano como delegado da Ordem de Malta	https://noticias.uol.com.br/ultimas-noticias/afp/2017/02/04/papa-francisco-nomeia-n-3-do-vaticano-como-delegado-da-ordem-de-malta.htm
Falcão diz que quase voltou para Fox e podia estar no avião da Chapecoense	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/falcao-diz-que-quase-voltou-para-fox-e-podia-estar-no-aviao-da-chapecoense.htm
Pagou seguro na conta da Eletropaulo? Vai receber de volta e dobrado	http://www1.folha.uol.com.br/mercado/2017/02/1855915-pagou-seguro-na-conta-da-eletropaulo-vai-receber-de-volta-e-dobrado.shtml
Ministro do STF barra sanção de projeto das teles e manda Senado retomar discussão	http://www1.folha.uol.com.br/mercado/2017/02/1855927-ministro-do-stf-barra-sancao-de-projeto-das-teles-e-manda-senado-retomar-discussao.shtml
Na volta de D'Ale ao Beira-Rio, Inter perde de 2 a 1 para o N. Hamburgo	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/na-volta-de-dale-ao-beira-rio-inter-perde-de-2-a-1-para-o-n-hamburgo.htm
Resultados da 19ª rodada do Campeonato Alemão e classificação	https://esporte.uol.com.br/ultimas-noticias/efe/2017/02/04/resultados-da-19-rodada-do-campeonato-alemao-e-classificacao.htm
Governo romeno deixa cair lei que despenaliza corrupção	http://publico.uol.com.br/n1760892
Inter decepciona, sofre no contra-ataque e perde para Novo Hamburgo em casa	https://esporte.uol.com.br/futebol/campeonatos/gaucho/ultimas-noticias/2017/02/04/internacional-x-novo-hamburgo---gauchao.htm
Resultados da 24ª rodada do Campeonato Inglês e classificação	https://esporte.uol.com.br/ultimas-noticias/efe/2017/02/04/resultados-da-24-rodada-do-campeonato-ingles-e-classificacao.htm
Jogadores do Flamengo pedem que torcida contenha a euforia após triunfos	https://esporte.uol.com.br/futebol/campeonatos/estadual-do-rio/ultimas-noticias/2017/02/04/jogadores-do-flamengo-pedem-que-torcida-contenha-a-euforia-apos-triunfos.htm
"Já está na hora de jogar melhor", diz goleiro do Inter após derrota	https://esporte.uol.com.br/futebol/campeonatos/gaucho/ultimas-noticias/2017/02/04/ja-esta-na-hora-de-jogar-melhor-diz-goleiro-do-inter-apos-derrota.htm
Jake Gyllenhaal e Ryan Reynolds enfrentam dilema no espaço em "Vida"; veja	https://cinema.uol.com.br/noticias/redacao/2017/02/04/jake-gyllenhaal-e-ryan-reynolds-enfrentam-dilema-no-espaco-em-vida-veja.htm
Equador vence duelo com Peru e agora encarará Brasil na Copa Davis	https://esporte.uol.com.br/ultimas-noticias/efe/2017/02/04/equador-vence-duelo-com-peru-e-agora-encarara-brasil-na-copa-davis.htm
Thomás e Éverton Santos afirmam que o Santa Cruz foi superior	http://blogs.ne10.uol.com.br/torcedor/2017/02/04/thomas-e-everton-santos-afirmam-que-o-santa-cruz-foi-superior/
"A bola vinha que nem sabão", diz Marlone sobre gramado em Sorocaba	https://esporte.uol.com.br/futebol/campeonatos/paulista/ultimas-noticias/2017/02/04/a-bola-vinha-que-nem-sabao-diz-marlone-sobre-gramado-em-sorocaba.htm
Atlético-PR se salva de derrota com gol no fim pelo Campeonato Paranaense	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/atletico-pr-se-salva-de-derrota-com-gol-no-fim-pelo-campeonato-paranaense.htm
Com titulares indefinidos, Cruzeiro recebe o Tricordiano no Mineirão	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/com-titulares-indefinidos-cruzeiro-recebe-o-tricordiano-no-mineirao.htm
Juiz infligiu primeiro revés a Trump e os aviões começaram a descolar	http://publico.uol.com.br/n1760894
Campus Party recebeu 80 mil pessoas na edição deste ano	http://www1.folha.uol.com.br/tec/2017/02/1855956-campus-party-recebeu-80-mil-pessoas-na-edicao-deste-ano.shtml
Sem Polanski, prêmio mais importante do cinema francês não terá presidente	https://cinema.uol.com.br/noticias/afp/2017/02/04/sem-polanski-premio-mais-importante-do-cinema-frances-nao-tera-presidente.htm
Carlos acompanha o Inter no Beira-Rio e será anunciado na segunda-feira	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/carlos-acompanha-o-inter-no-beira-rio-e-sera-anunciado-na-segunda-feira.htm
Casal vende trufas nas ruas do Recife para realizar sonho de casamento	http://jconline.ne10.uol.com.br/canal/cidades/geral/noticia/2017/02/04/casal-vende-trufas-nas-ruas-do-recife-para-realizar-sonho-de-casamento-269470.php
Militantes e curiosos vão à porta de cemitério sob chuva por abraço de Lula	https://noticias.uol.com.br/politica/ultimas-noticias/2017/02/04/militantes-e-curiosos-vao-a-porta-de-cemiterio-sob-chuva-por-abraco-de-lula.htm
Técnico do Corinthians admite início complicado: 'Será difícil de encantar'	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/tecnico-do-corinthians-admite-inicio-complicado-sera-dificil-de-encantar.htm
Esporte - Barcelona e Bilbao se enfrentaram no dia 04 de fevereiro de 2017	https://esporte.uol.com.br/ultimas-noticias/erratas/2017/02/04/esporte---barcelona-e-bilbao-se-enfrentaram-no-dia-04-de-fevereiro-de-2017.htm
Eibar goleia Valencia em pleno Mestalla e sobe na tabela do Espanhol	https://esporte.uol.com.br/ultimas-noticias/efe/2017/02/04/eibar-goleia-valencia-em-pleno-mestalla-e-sobe-na-tabela-do-espanhol.htm
Brasileiro estreia, marca duas vezes e garante vitória do Porto no clássico	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/brasileiro-estreia-marca-duas-vezes-e-garante-vitoria-do-porto-no-classico.htm
Cirino ouve coro para não entrar, mas ajuda e recebe apoio de Pará e da torcida	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/cirino-ouve-coro-para-nao-entrar-mas-ajuda-e-recebe-apoio-de-para-e-da-torcida.htm
Rafinha tem grande corte na testa após choque com goleiro Ter Stegen	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/rafinha-tem-grande-corte-na-testa-apos-choque-com-goleiro-ter-stegen.htm
Maratona hacker da ONU premia app que conecta médico a pacientes do SUS	http://www1.folha.uol.com.br/tec/2017/02/1855974-maratona-hacker-da-onu-premia-app-que-conecta-medico-a-pacientes-do-sus.shtml
Quantas pessoas foram afectados pela proibição de Trump?	http://publico.uol.com.br/n1760899
Confira a galeria de Santa Cruz 1×0 Náutico	http://blogs.ne10.uol.com.br/torcedor/2017/02/04/confira-a-galeria-de-santa-cruz-1x0-nautico/
Burkina Faso marca no fim, bate Gana e fica em terceiro na CAN	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/burkina-faso-marca-no-fim-bate-gana-e-fica-em-terceiro-na-can.htm
Rodriguinho diz que oferta do Fener era 'satisfatória' e lamenta negativa	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/rodriguinho-diz-que-oferta-do-fener-era-satisfatoria-e-lamenta-negativa.htm
Premiê italiano e Trump falaram sobre Otan e luta contra o terrorismo	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/04/premie-italiano-e-trump-falaram-sobre-otan-e-luta-contra-o-terrorismo.htm
Crivella: prefeitura quer participar de processo de venda da Cedae	https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/02/04/crivella-prefeitura-quer-participar-de-processo-de-venda-da-cedae.htm
Chapecoense cede empate com um a mais e perde 100% no Catarinense	https://esporte.uol.com.br/futebol/campeonatos/catarinense/ultimas-noticias/2017/02/04/chapecoense-cede-empate-com-um-a-mais-e-perde-100-no-catarinense.htm
Mais de 600 imigrantes são resgatados no Mediterrâneo	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/04/mais-de-600-imigrantes-sao-resgatados-no-mediterraneo.htm
Gabriel Jesus admite surpresa com bom início no City e elogia Guardiola	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/gabriel-jesus-admite-surpresa-com-bom-inicio-no-city-e-elogia-guardiola.htm
Vereador do PMDB no Recife critica manobra do presidente Michel Temer	http://jconline.ne10.uol.com.br/canal/politica/pernambuco/noticia/2017/02/04/vereador-do-pmdb-no-recife-critica-manobra-do-presidente-michel-temer-269472.php
Burkina Fasso vence Gana e fica em 3º lugar na CAN	https://esporte.uol.com.br/ultimas-noticias/efe/2017/02/04/burkina-fasso-vence-gana-e-fica-em-3-lugar-na-can.htm
Botafogo vence Macaé com gol aos 52 e segue vivo na Taça Guanabara	https://esporte.uol.com.br/futebol/campeonatos/estadual-do-rio/ultimas-noticias/2017/02/04/botafogo-x-macae.htm
TV mostra Parque Olímpico deteriorado e com piscina completamente suja	https://esporte.uol.com.br/ultimas-noticias/2017/02/04/tv-mostra-parque-olimpico-deteriorado-e-com-piscina-completamente-suja.htm
Milhares de pessoas protestam contra veto migratório de Trump em Nova York	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/04/milhares-de-pessoas-protestam-contra-veto-migratorio-de-trump-em-nova-york.htm
Árbitro erra goleadores do Linense contra o Santos, pelo Paulistão	https://esporte.uol.com.br/futebol/campeonatos/paulista/ultimas-noticias/2017/02/04/arbitro-erra-goleadores-do-linense-contra-o-santos-pelo-paulistao.htm
'Caveirão' do Bope capota durante manobra no Complexo do Alemão, no Rio	https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/02/04/caveirao-do-bope-capota-durante-manobra-no-complexo-do-alemao-no-rio.htm
Alckmin promete inaugurar 9 novas estações da Linha 5 do Metrô até fim do ano	https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/02/04/alckmin-promete-inaugurar-9-novas-estacoes-da-linha-5-do-metro-ate-fim-do-ano.htm
Lula se despede da esposa com lágrimas e duras críticas a seus acusadores	https://noticias.uol.com.br/ultimas-noticias/afp/2017/02/04/lula-se-despede-da-esposa-com-lagrimas-e-duras-criticas-a-seus-acusadores.htm
Atletas ignoram polêmica e exaltam luta do Botafogo em vitória "com emoção"	https://esporte.uol.com.br/futebol/campeonatos/estadual-do-rio/ultimas-noticias/2017/02/04/botafogo-ignora-polemica-e-celebra-vitoria-com-emocao-lutamos-ate-o-fim.htm
"O jogo já tinha acabado", diz atleta do Macaé sobre gol do Botafogo aos 52	https://esporte.uol.com.br/futebol/campeonatos/estadual-do-rio/ultimas-noticias/2017/02/04/o-jogo-ja-tinha-acabado-diz-atleta-do-macae-sobre-gol-do-botafogo-aos-52.htm
Bahia bate o Moto Club e vence o primeiro jogo na Copa do Nordeste	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/bahia-bate-o-moto-club-e-vence-o-primeiro-jogo-na-copa-do-nordeste.htm
Ex-jogadora de vôlei peruana pega 18 meses de prisão em caso Odebrecht	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/04/ex-jogadora-de-volei-peruana-pega-18-meses-de-prisao-devido-a-caso-odebrecht.htm
Com gol polêmico no fim, Fogão vence Macaé e segue vivo na Taça GB	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/com-gol-polemico-no-fim-fogao-vence-macae-e-segue-vivo-na-taca-gb.htm
Chape perde 100% no Catarinense ao ceder empate na Arena Condá	https://esporte.uol.com.br/futebol/ultimas-noticias/lancepress/2017/02/04/chape-perde-100-no-catarinense-ao-ceder-empate-na-arena-conda.htm
Os misteriosos cartazes contra o Papa já foram tapados em Roma	http://publico.uol.com.br/n1760908
Ex-jogadora de vôlei peruana pega 18 meses de prisão em caso Odebrecht	https://esporte.uol.com.br/volei/ultimas-noticias/2017/02/04/ex-jogadora-de-volei-peruana-pega-18-meses-de-prisao-em-caso-odebrecht.htm
Milhares protestam contra decreto de Trump nas maiores cidades dos EUA	http://www1.folha.uol.com.br/mundo/2017/02/1855988-milhares-protestam-contra-decreto-de-trump-nas-maiores-cidades-dos-eua.shtml
No Figueirense, Zé Love chora ao dedicar gol para amigo	https://esporte.uol.com.br/futebol/ultimas-noticias/2017/02/04/no-figueirense-ze-love-chora-ao-dedicar-gol-para-amigo.htm
Jair Ventura ressalta confiança em Gatito apesar de falha em gol do Macaé	https://esporte.uol.com.br/futebol/campeonatos/estadual-do-rio/ultimas-noticias/2017/02/04/jair-ventura-ressalta-confianca-em-gatito-apesar-de-falha-em-gol-do-macae.htm
Nobéis da Paz pedem erradicação de armas nucleares, narcotráfico e corrupção	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/04/nobeis-da-paz-pedem-erradicacao-de-armas-nucleares-narcotrafico-e-corrupcao.htm
Mortes: Seu Xixo e o famoso requeijão cremoso de copo	http://www1.folha.uol.com.br/cotidiano/2017/02/1855964-mortes-seu-xixo-e-o-famoso-requeijao-cremoso-de-copo.shtml
Governo Trump recorre para retomar veto a imigrantes de países islâmicos	http://www1.folha.uol.com.br/mundo/2017/02/1855991-governo-trump-recorre-para-retomar-veto-a-imigrantes-de-paises-islamicos.shtml
UEPG aplica provas do seu Vestibular EaD 2016 neste domingo (5)	http://vestibular.brasilescola.uol.com.br/noticias/uepg-aplica-provas-seu-vestibular-ead-2016-neste-domingo-5/338214.html
O dia em que o assessor de Trump defendeu que islã e laicismo são ameaças	https://noticias.uol.com.br/midiaglobal/nytimes/2017/02/05/o-dia-em-que-o-assessor-de-trump-defendeu-que-isla-e-laicismo-sao-ameacas.htm
Altivez!	http://josiasdesouza.blogosfera.uol.com.br/2017/02/05/altivez/
Empresário Richard Branson recebe Prêmio da Cúpula de Paz	https://noticias.uol.com.br/ultimas-noticias/efe/2017/02/05/empresario-richard-branson-recebe-premio-da-cupula-de-paz.htm
Vestibular EaD 2017/1 da UESPI acontece neste domingo	http://vestibular.brasilescola.uol.com.br/noticias/vestibular-ead-2017-1-uespi-acontece-neste-domingo/338220.html
